"collaboration_group","sequence","title","authid","authname","journal_name","date"
155,"1","Exactly self-similar blow-up of the generalized De Gregorio equation","57207687082","Zheng F.","Nonlinearity","2023"
156,"1","Density kernel depth for outlier detection in functional data","57191249461","Hernández N.","International Journal of Data Science and Analytics","2023"
156,"2","Density kernel depth for outlier detection in functional data","57194127737","Muñoz A.","International Journal of Data Science and Analytics","2023"
156,"3","Density kernel depth for outlier detection in functional data","55418656300","Martos G.","International Journal of Data Science and Analytics","2023"
157,"1","Toroidal PCA via density ridges","55353349600","García-Portugués E.","Statistics and Computing","2023"
157,"2","Toroidal PCA via density ridges","58033104200","Prieto-Tirado A.","Statistics and Computing","2023"
158,"1","Asymptotic stability of the spectrum of a parametric family of homogenization problems associated with a perforated waveguide","7102289883","Gómez D.","Mathematische Nachrichten","2023"
158,"2","Asymptotic stability of the spectrum of a parametric family of homogenization problems associated with a perforated waveguide","35616414800","Nazarov S.A.","Mathematische Nachrichten","2023"
158,"3","Asymptotic stability of the spectrum of a parametric family of homogenization problems associated with a perforated waveguide","57237927400","Orive-Illera R.","Mathematische Nachrichten","2023"
158,"4","Asymptotic stability of the spectrum of a parametric family of homogenization problems associated with a perforated waveguide","7401547262","Pérez-Martínez M.E.","Mathematische Nachrichten","2023"
159,"1","Stationary flow driven by non-sinusoidal time-periodic pressure gradients in wavy-walled channels","56514153700","Alaminos-Quesada J.","Applied Mathematical Modelling","2023"
159,"2","Stationary flow driven by non-sinusoidal time-periodic pressure gradients in wavy-walled channels","24436040800","Gutiérrez-Montes C.","Applied Mathematical Modelling","2023"
159,"3","Stationary flow driven by non-sinusoidal time-periodic pressure gradients in wavy-walled channels","36830307600","Coenen W.","Applied Mathematical Modelling","2023"
159,"4","Stationary flow driven by non-sinusoidal time-periodic pressure gradients in wavy-walled channels","19934368500","Sánchez A.L.","Applied Mathematical Modelling","2023"
160,"1","CarbonTag: A Browser-Based Method for Approximating Energy Consumption of Online Ads","57201451192","Gonzalez-Cabanas J.","IEEE Transactions on Sustainable Computing","2023"
160,"2","CarbonTag: A Browser-Based Method for Approximating Energy Consumption of Online Ads","57192236899","Callejo P.","IEEE Transactions on Sustainable Computing","2023"
160,"3","CarbonTag: A Browser-Based Method for Approximating Energy Consumption of Online Ads","17434137900","Cuevas R.","IEEE Transactions on Sustainable Computing","2023"
160,"4","CarbonTag: A Browser-Based Method for Approximating Energy Consumption of Online Ads","57985650500","Svartberg S.","IEEE Transactions on Sustainable Computing","2023"
160,"5","CarbonTag: A Browser-Based Method for Approximating Energy Consumption of Online Ads","57986082400","Torjesen T.","IEEE Transactions on Sustainable Computing","2023"
160,"6","CarbonTag: A Browser-Based Method for Approximating Energy Consumption of Online Ads","17433943300","Cuevas A.","IEEE Transactions on Sustainable Computing","2023"
160,"7","CarbonTag: A Browser-Based Method for Approximating Energy Consumption of Online Ads","57209225920","Pastor A.","IEEE Transactions on Sustainable Computing","2023"
160,"8","CarbonTag: A Browser-Based Method for Approximating Energy Consumption of Online Ads","57192249606","Kotila M.","IEEE Transactions on Sustainable Computing","2023"
161,"1","Band-diagonal operators on Banach lattices: Matrix dynamics and invariant subspaces","6507246200","Gallardo-Gutiérrez E.A.","Linear Algebra and Its Applications","2023"
161,"2","Band-diagonal operators on Banach lattices: Matrix dynamics and invariant subspaces","58311975900","González-Doña F.J.","Linear Algebra and Its Applications","2023"
162,"1","A stationary population model with an interior interface-type boundary","23476547600","Álvarez-Caudevilla P.","Nonlinear Analysis: Real World Applications","2023"
162,"2","A stationary population model with an interior interface-type boundary","9277888100","Brändle C.","Nonlinear Analysis: Real World Applications","2023"
163,"1","ADELA: a conversational virtual assistant to prevent delirium in hospitalized older persons","58243463400","Alonso-Mencía J.","Journal of Supercomputing","2023"
163,"2","ADELA: a conversational virtual assistant to prevent delirium in hospitalized older persons","7801532983","Castro-Rodríguez M.","Journal of Supercomputing","2023"
163,"3","ADELA: a conversational virtual assistant to prevent delirium in hospitalized older persons","58244592000","Herrero-Pinilla B.","Journal of Supercomputing","2023"
163,"4","ADELA: a conversational virtual assistant to prevent delirium in hospitalized older persons","6506413245","Alonso-Weber J.M.","Journal of Supercomputing","2023"
163,"5","ADELA: a conversational virtual assistant to prevent delirium in hospitalized older persons","7004685679","Rodríguez-Mañas L.","Journal of Supercomputing","2023"
163,"6","ADELA: a conversational virtual assistant to prevent delirium in hospitalized older persons","57204039871","Pérez-Rodríguez R.","Journal of Supercomputing","2023"
164,"1","Hybrid Koopman C<sup>∗</sup>-formalism and the hybrid quantum-classical master equation","57219005099","Bouthelier-Madre C.","Journal of Physics A: Mathematical and Theoretical","2023"
164,"2","Hybrid Koopman C<sup>∗</sup>-formalism and the hybrid quantum-classical master equation","6602875735","Clemente-Gallardo J.","Journal of Physics A: Mathematical and Theoretical","2023"
164,"3","Hybrid Koopman C<sup>∗</sup>-formalism and the hybrid quantum-classical master equation","58341748500","González-Bravo L.","Journal of Physics A: Mathematical and Theoretical","2023"
164,"4","Hybrid Koopman C<sup>∗</sup>-formalism and the hybrid quantum-classical master equation","57980312200","Martínez-Crespo D.","Journal of Physics A: Mathematical and Theoretical","2023"
165,"1","A hybrid probabilistic domain decomposition algorithm suited for very large-scale elliptic PDEs","57202997859","Bernal F.","Computers and Mathematics with Applications","2023"
165,"2","A hybrid probabilistic domain decomposition algorithm suited for very large-scale elliptic PDEs","58080406000","Morón-Vidal J.","Computers and Mathematics with Applications","2023"
165,"3","A hybrid probabilistic domain decomposition algorithm suited for very large-scale elliptic PDEs","6701611860","Acebrón J.A.","Computers and Mathematics with Applications","2023"
166,"1","Mixed-Type Hypergeometric Bernoulli–Gegenbauer Polynomials","58476058300","Peralta D.","Mathematics","2023"
166,"2","Mixed-Type Hypergeometric Bernoulli–Gegenbauer Polynomials","6603342438","Quintana Y.","Mathematics","2023"
166,"3","Mixed-Type Hypergeometric Bernoulli–Gegenbauer Polynomials","57195522330","Wani S.A.","Mathematics","2023"
167,"1","Using Traffic Sensors in Smart Cities to Enhance a Spatio-Temporal Deep Learning Model for COVID-19 Forecasting","26030525600","Muñoz-Organero M.","Mathematics","2023"
168,"1","Information in feedback ratchets","57374741400","Ruiz-Pino N.","Physical Review E","2023"
168,"2","Information in feedback ratchets","58627446800","Villarrubia-Moreno D.","Physical Review E","2023"
168,"3","Information in feedback ratchets","6603831347","Prados A.","Physical Review E","2023"
168,"4","Information in feedback ratchets","57823440800","Cao-García F.J.","Physical Review E","2023"
169,"1","Stability of perpendicular magnetohydrodynamic shocks in materials with ideal and nonideal equations of state","57285861500","Calvo-Rivera A.","Physical Review E","2023"
169,"2","Stability of perpendicular magnetohydrodynamic shocks in materials with ideal and nonideal equations of state","54927829900","Huete C.","Physical Review E","2023"
169,"3","Stability of perpendicular magnetohydrodynamic shocks in materials with ideal and nonideal equations of state","57053263200","García-Rubio F.","Physical Review E","2023"
169,"4","Stability of perpendicular magnetohydrodynamic shocks in materials with ideal and nonideal equations of state","7003339837","Velikovich A.L.","Physical Review E","2023"
169,"5","Stability of perpendicular magnetohydrodynamic shocks in materials with ideal and nonideal equations of state","8507354400","Betti R.","Physical Review E","2023"
169,"6","Stability of perpendicular magnetohydrodynamic shocks in materials with ideal and nonideal equations of state","26022155200","Tzeferacos P.","Physical Review E","2023"
170,"1","High expectations on phase locking: Better quantifying the concentration of circular data","7005533928","Andrzejak R.G.","Chaos","2023"
170,"2","High expectations on phase locking: Better quantifying the concentration of circular data","57219026722","Espinoso A.","Chaos","2023"
170,"3","High expectations on phase locking: Better quantifying the concentration of circular data","55353349600","García-Portugués E.","Chaos","2023"
170,"4","High expectations on phase locking: Better quantifying the concentration of circular data","56396891100","Pewsey A.","Chaos","2023"
170,"5","High expectations on phase locking: Better quantifying the concentration of circular data","58625683800","Epifanio J.","Chaos","2023"
170,"6","High expectations on phase locking: Better quantifying the concentration of circular data","57195238980","Leguia M.G.","Chaos","2023"
170,"7","High expectations on phase locking: Better quantifying the concentration of circular data","7005445844","Schindler K.","Chaos","2023"
171,"1","New notions of uniformity and homogeneity of Cosserat media","57201405311","Jiménez V.M.","Journal of Mathematical Physics","2023"
171,"2","New notions of uniformity and homogeneity of Cosserat media","7102467336","de León M.","Journal of Mathematical Physics","2023"
172,"1","Non-Kähler Calabi-Yau geometry and pluriclosed flow","54385187300","Garcia-Fernandez M.","Journal des Mathematiques Pures et Appliquees","2023"
